"query_id","subject_id","identity","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","evalue","bit_score","BLAST_asignation","sample_id","nReads","Lago","Domain_(MIDORI_asignation)","Phylum","Class","Order","Family","Genus","Species","000a","0sample_id","0nReads","0Lago","domain","kingdom","phylum","class","order","family","genus","species"
"a56ce6bf7ec2352ba4a8dc7d87775323d7a40c08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",145,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a5708b91cfd395e28583b1bc755a1787e99e5799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",6,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a571e0f76f8a76d7e10d6ffae87e6b5530389eb8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA,"wat?m","23V073",4,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a5747941e063dcf48c40742a75bd1e4dd18256f4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a58155613b46b1c5f9026f061eb04f799e50ec74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Chordata_7711",NA,NA,NA,NA,NA,"soil","21Ni5",5,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a588f164b018198367ad677e6551a0c967b562b9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a58c67f3c758a31e6bce21accc40c07abf96af7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V047",197,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a5903ca14c534a5215d0215f68071cce94b1b2a7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat5m","21F107B",5,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"a594f469c8177abf5b1c319ca7252eae860ddf68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a5a16dcbca0848c82027b43077600976f71ab684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",6,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a5a94a0848375035aa9e64d8998b90c90dfbddf9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",22,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a5ae9bf6b41e0b67ff4c874b86231e2453f5dac3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042","Aspergillaceae_1131492",NA,NA,"wat??m","23V089",5,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a5aeac2cc22267fb6797feb0d9388dedf22b0a4c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat?m","23V073",8,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a5af7db6cea6e0faddb58d9d6f8a9570ae7664b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Saccharomycetes_4891","Saccharomycetales_4892","Pichiaceae_1156497",NA,NA,"soil","21Xi",8,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a5b12c26bc74cfd51791dc4ed3a4c16fdd4a1809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",96,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a5c1a47277e0dda36d51efdf41c754e460f7a511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",5,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a5c911397c2bd686bfcb8668e82ddf0e384c575c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",3,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a5ca5d9afd7139c52a7944de9420fdc200e408ed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",19,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a5ce2dd252e8630582bb3280f0adfe4378674c37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","2F101A",45,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a5e07a2132cd29da6c0c9f51305f77ebb0f5fdc3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V019",11,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a5e2d7d95aef4333a350baddc388e867f7ff2fbd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",25,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a5e70d1aaab98e62c78f785050d54a49d18875a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",3,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a5fb01a3147a47e016b5ac03d5b9320a173403ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V047",20,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a6001e915cc3a5c493f62f17551c50e8882a1461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",11,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a61925039dc0ada52afda04c4e0c9ada4679a8e4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",15,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a62378d8a26c5f6e6f2c636dc5e648c6e136f127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a63c2f8da6730e59558e7e4ec35faea7eacc03a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",3,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a63cdb7c534a734f63d9d52111999e35db945f05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Oomycota_4762",NA,NA,NA,NA,NA,"wat1m","21F111A",1034,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a63f1a79ad5fd23192809a79dbc8ae5ddbf638f5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",38,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a63f76eb20a56230ed54e4218024cfdc961416b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a643590fdc3e327e4cd44860e64b159fb1121d16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","2F101A",12,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a651b2da5f387bfaf3b450cff4c472f2242f6dcc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F111A",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a6561196c950d511408ccbcea673c4e9a9e4d5fc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",3,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"a65d4f0c92a312f2718e78d2442a50be9af37ba0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",10,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"a6610bb1ed0339bd9aa67329222d33322b8b1030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",2,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"a677cc630c133fddbb0a55fb454d84cbcbbbe0db",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",5,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a67dc2a10c73f28500a5d144221fff8e481bf045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",608,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a67e46d8bd3e75b29c7788890ea647ee4faf3468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a67f1433397b20b16e7996cf17e3090a8ff07785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V047",3,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a6a7de046d8ae6ed381ff14472a1441cd6ef8dc1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",25,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a6a83bf25206802357838765287090f3f650f5f9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F111A",38,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a6a87e9ae5da53b58c96f807a2146036c7bdc9fc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",9,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a6a89e204902df5e5a4482c3173b76ca998a4f31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat??m","23V020",10,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a6b0c98a4c126cdf5f1697c123832a117368e52b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",5,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a6b640159a6c4e04505e254cac05590c07c593fc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F105A",5,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a6bb7edbd1a8ffd5f03e168e71ea4d16e11680cb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",4,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a6c0b920579bf2f1c6837d422873c05fca22ed18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F114A",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a6c14f7fbcdabe55029ff8e2d9c6aea3af7fcd64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat1m","21F111A",22,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a6c79776a53f1e9bee29e2e173d9382579c37239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",11,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a6d89769e6237bb8cd0bd708875274461627394a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",24,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a6e56efb654af09c79af145ffc3322372423eb10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",18,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a6eb0dc6ce697bca8e013729ac3b5766746a4286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112B",12,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"a6f0cd92cb44d44df739b866dcb861ba2fa9a375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",66,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a70179fcec1e2cdd2bfa973033fa4981220b0799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",9,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a70182bd3d5feccb50b84c48468d15c3ae9dcdbe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",203,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"a70ead9c28c68aa5adce21eeb795d0fa467ae9b5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F114A",1205,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a7149fd536ab7e35f9ea2d3324e6b333cc2538da",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Arthropoda_6656",NA,NA,NA,NA,NA,"soil","21A2",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a7189d46181880eaaa281ce025fb341c65e0b662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",3,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a723e4fc40411ef0ccfce92db3a093f028c6053b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",4,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a72e60fe1fcaf65366a30188c9b40df4704a6989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",3,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a730934183ff567ef981f51f28614bd434b73b96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",18,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a73151ac3140bd04efee97aff10547531e127e82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Chlorophyta_3041","Trebouxiophyceae_75966","order_Coccomyxaceae_35472","Coccomyxaceae_35472","Medakamo_3113648","Medakamo_hakoo_3113649","wat?m","23V047",5,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a7386d0ee8980717d91546f098d623b64adb5126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V095",18,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a73a060f6f4a41cc74ac45fe290a22c9d3261230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",2,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a73e103f02abad6607bdcc46742bfcc70c4249e9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",22,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a7413da2b46bc2d12559ebc6fbdf76bf5e7c63b9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",6,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a74147d743526e159a4189b50072835814f1d096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",3,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a74277ebcc5b749010959d62c71c53a4f26c2838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",27,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a748625d31f62b40ac38014211a2181ebfd66722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",12,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a74ba6b9b3ffa3e0b0e056ce5dfd5eab36e44a68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Arthropoda_6656",NA,NA,NA,NA,NA,"soil","21Ma2s",73,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a7507303832220f77fd4e4cdcb6831efb3167940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",4,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a750a5765f1ce58ea75d90d04d606603050f42f4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V047",2,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a7516cb846869a840d1fd5dda09cf71c6dacbdcf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA,"wat?m","23V095",11,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a752c5002f6d94cda0f742c66690e8c157a7e152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat?m","23V095",50,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a755b31fe8489ed942d3a6430a075f0d7abfee7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",9,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a763e78479616cc9f0639f4057d55977dd429376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",19,"Asososca León",NA,NA,NA,NA,NA,NA,NA,NA
"a7674d073558b2f0003b03fcf1cafdfb34ecd650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Dothideomycetes_147541","Pleosporales_92860",NA,NA,NA,"wat??m","23V020",62,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a7884699c859e28fd84ea306e947827a8edaff1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",6,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a78d745ae383625f98f22e98cc818e05ee389645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890",NA,NA,NA,NA,NA,"wat?m","23V073",12,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a794ed3125f5775ea98423cf73694db39cc42601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Saccharomycetes_4891","Saccharomycetales_4892","Phaffomycetaceae_115784",NA,NA,"wat5m","21F107B",14,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"a796a147bc92dc0742de37d6139556b5b5db4a0f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","phylum_Eustigmatophyceae_5747","Eustigmatophyceae_5747","Eustigmatales_425074","Monodopsidaceae_425072","Nannochloropsis_5748",NA,"wat1m","21F111A",18,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a7972ea7bd00520859f11767380d0fa8ef54ee9d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",574,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a7a0dea09414f0199efd36b4d9f2af7facd3959f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA,"wat??m","23V037",13,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a7a121cf1077f2f487ec8a9bdf033a0dbbec0354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F114A",3,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a7a551e631c8031dc00274a353e3e411884a6d8e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",2,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a7abe07e8b00e71a48994c18d73549cc2ad42f56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",28,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a7af7cb43f5cc597101651d899fd8e5beff7289a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",3,"Apoyo",NA,NA,NA,NA,NA,NA,NA,NA
"a7b48250cc475118775b4aca928c14daa88ccb42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F114A",311,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
"a7b5a595b71b4a91ef7444e086e4a84829432304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",3232,"Managua",NA,NA,NA,NA,NA,NA,NA,NA
"a7b6735494cb698f0f84e4ffd79c7029127238df",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V047",3,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA
"a7b6d09d4fee5b665dea3a8b40cbf7a25ff6bc29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",4,"Xiloá",NA,NA,NA,NA,NA,NA,NA,NA
"a7b728aa453b0ab0e86d0bead42d7c228c16b69d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",2,"Masaya",NA,NA,NA,NA,NA,NA,NA,NA
